,sh1,p,C1,B1,Tem_1,DE1
2020-09-03,57.597903360416666,74.422,2.0087743055555554,-0.78803125,24.123555555555555,0.0
2020-09-04,56.93137889291667,23.11400000000002,2.0321944444444444,-0.788517361111111,25.1015625,0.0
2020-09-05,56.921794168333335,10.329333333333349,2.0674756944444446,-0.8410104166666666,27.998104166666664,0.0
2020-09-06,55.400292431249994,13.800666666666682,2.017982638888889,-0.8452708333333333,26.129208333333334,0.0
2020-09-07,58.374869920416664,5.588000000000009,2.0159791666666664,-0.8559305555555556,25.594975694444443,0.0
2020-09-08,59.988974568749995,9.228666666666681,2.042267361111111,-0.8487777777777779,24.030013888888888,0.0
2020-09-09,58.3676758875,0.0,2.069503472222222,-0.8809652777777778,26.04182638888889,0.0
2020-09-10,58.317342830833326,9.736666666666677,2.0546527777777777,-0.8943298611111111,26.995670138888887,0.0
2020-09-11,59.784693168333334,0.3386666666666688,2.0681527777777777,-0.9062152777777778,27.960041666666665,0.0
2020-09-12,59.05291922541667,16.59466666666668,2.030708333333333,-0.8828159722222222,24.930711805555557,0.0
2020-09-13,55.68345861166667,3.5560000000000076,2.055642361111111,-0.9208263888888889,28.04409027777778,0.0
2020-09-14,60.157487291666676,0.0,2.073451388888889,-0.9201180555555556,28.418739583333334,0.0
2020-09-15,60.439948402916656,3.4713333333333423,2.079236111111111,-0.89046875,26.16411805555556,0.0
2020-09-16,59.780531097083326,1.608666666666672,2.068079861111111,-0.8998784722222223,26.607833333333332,0.0
2020-09-17,59.435363378333335,1.270000000000003,2.024548611111111,-0.899545138888889,25.643430555555554,0.0
2020-09-18,59.93562798541667,16.42533333333336,2.0678125,-0.916611111111111,27.089027777777776,0.0
2020-09-19,59.63499020875,1.3546666666666718,2.072357638888889,-0.9034305555555555,26.008569444444447,0.0
2020-09-20,58.5125091775,13.631333333333341,2.0463437499999997,-0.90584375,24.82104861111111,0.0
2020-09-21,56.472724480416666,1.6933333333333374,2.10015625,-0.9266423611111111,27.175055555555556,0.0
2020-09-22,59.08960704708333,2.0320000000000062,2.0947291666666668,-0.9245277777777777,28.07251041666667,0.0
2020-09-23,58.194081841666666,0.4233333333333348,2.074614583333333,-0.9325138888888889,27.321336805555557,0.0
2020-09-24,58.781246916666674,2.709333333333344,2.104204861111111,-0.9498159722222222,28.961784722222223,0.0
2020-09-25,60.39412320458334,0.0,2.0914756944444446,-0.9271041666666666,27.54869791666667,0.0
2020-09-26,61.72016899541667,3.0480000000000054,2.115381944444444,-0.9166041666666667,26.14975347222222,0.0
2020-09-27,61.75790934,0.0,2.108107638888889,-0.9348680555555555,26.314239583333332,0.0
2020-09-28,60.954800309999996,0.0,2.1083333333333334,-0.9570347222222222,27.618791666666667,0.0
2020-09-29,57.55039455208334,2.7940000000000023,2.0927361111111114,-0.95759375,28.249680555555557,0.0
2020-09-30,55.270915707499995,17.35666666666668,2.067670138888889,-0.9334097222222222,26.64251388888889,0.0
2020-10-01,54.0,0.0,2.1003784722222223,-0.9434652777777778,28.705409722222225,0.0
2020-10-02,54.0,2.286000000000007,2.0516354166666666,-0.9293680555555556,25.825649305555554,0.0
2020-10-03,54.0,17.610666666666674,2.0571527777777776,-0.9302569444444444,24.845479166666667,0.0
2020-10-04,54.0,8.551333333333353,2.0721909722222223,-0.9620729166666667,26.96972222222222,0.0
2020-10-05,54.0,14.732000000000003,2.0978576388888888,-0.956861111111111,28.290788194444445,0.0
2020-10-06,54.0,3.3866666666666734,2.0891145833333336,-0.9275173611111112,25.97428125,0.0
2020-10-07,54.0,0.0,2.0983125,-0.9557326388888888,27.521027777777775,0.0
2020-10-08,54.0,0.0,2.1236527777777776,-0.9537326388888889,28.772781249999998,0.0
2020-10-09,54.010550665416666,0.592666666666668,2.1152326388888887,-0.9349131944444444,27.768295138888888,0.0
2020-10-10,54.826534379583336,0.0,2.159576388888889,-0.9413506944444445,30.436458333333334,0.0
2020-10-11,57.25822290166666,0.0,2.1245381944444444,-0.94959375,30.553861111111107,0.0
2020-10-12,58.18649882833333,0.0,2.0816354166666664,-0.9406388888888889,27.206225694444445,0.0
2020-10-13,57.50768840083333,5.757333333333353,2.086847222222222,-0.9431666666666668,25.11945833333333,0.0
2020-10-14,59.20263058083333,0.5926666666666698,2.1238241666666666,-0.9682458796296296,29.26935060185185,0.0
2020-10-15,62.79999999999999,0.0,2.1162105555555555,-0.9444242592592592,29.946707587262768,0.0
2020-10-16,62.388576029583334,0.0,2.1080104166666667,-0.9660763888888889,29.203191810885375,0.0
2020-10-17,61.800827500416666,0.0,2.0934270833333333,-0.9756458333333334,28.715427083333335,0.0
2020-10-18,62.43648656416666,0.0,2.095548611111111,-0.9633923611111112,28.3456875,0.0
2020-10-19,61.10051498916667,1.1006666666666702,2.0237916666666664,-0.9346875,24.777270833333333,0.0
2020-10-20,60.0,0.33866666666666817,2.083149305555555,-0.9646458333333334,27.80151736111111,0.0
2020-10-21,60.0,0.0,2.1233368055555557,-0.9657187500000001,27.94645486111111,0.0
2020-10-22,60.0,0.0,2.113940972222222,-0.9802118055555556,27.818628472222226,0.0
2020-10-23,60.0,28.109333333333343,2.1233888888888885,-1.0012743055555555,30.400118055555556,0.0
2020-10-24,60.0,9.059333333333356,2.107486111111111,-0.9260416666666668,25.18217361111111,0.0
2020-10-25,60.0,2.96333333333335,2.106263888888889,-0.9452152777777778,26.129638888888888,0.0
2020-10-26,60.0,0.0,2.118795138888889,-0.9423541666666667,27.875531249999998,0.0
2020-10-27,60.0,23.96066666666668,2.11159375,-0.9273750000000001,26.968829861111107,0.0
2020-10-28,60.0,0.0,2.0892881944444444,-0.9473506944444444,27.371687499999997,0.0
2020-10-29,60.0,20.40466666666669,2.0765868055555554,-0.9460243055555555,26.41802430555556,0.0
2020-10-30,60.0,0.0,2.104784722222222,-0.9580555555555555,25.994427083333335,0.0
2020-10-31,60.0,23.11400000000005,2.1516805555555556,-0.9528576388888889,26.06101388888889,0.0
2020-11-01,59.9864423475,13.462000000000048,2.135409722222222,-0.9386736111111111,26.317243055555554,0.0
2020-11-02,58.896624942083335,0.0,2.1248472222222223,-0.9612777777777778,28.551569444444443,0.0
2020-11-03,55.85328381375,5.757333333333352,2.1101770833333333,-0.9401284722222223,26.48387847222222,0.0
2020-11-04,54.743440810833334,0.7620000000000033,2.1408229166666666,-0.95025,27.069666666666667,0.0
2020-11-05,54.81930492041667,0.7620000000000067,2.122003472222222,-0.9497916666666667,25.508059027777776,0.0
2020-11-06,55.32227292625,9.482666666666677,2.123875,-0.9661249999999999,25.063437500000003,0.0
2020-11-07,56.06745709083333,20.489333333333366,2.134659722222222,-0.9840972222222222,27.665628472222224,0.0
2020-11-08,54.63303406166666,0.0,2.1185972222222222,-0.9693923611111112,27.03553819444444,0.0
2020-11-09,55.85503134708333,0.0,2.1168472222222223,-0.9487777777777778,24.994427083333335,0.0
2020-11-10,56.7946143125,5.926666666666688,2.1298125,-0.9708333333333333,25.642635416666668,0.0
2020-11-11,56.012619754999996,3.8100000000000307,2.146798611111111,-0.9629409722222223,24.29607291666667,0.0
2020-11-12,56.185295812916664,1.7780000000000145,2.1455069444444446,-0.9960868055555556,26.58663888888889,0.0
2020-11-13,56.39082418541667,34.29000000000007,2.1323680555555558,-0.9851631944444444,27.925236111111108,0.0
2020-11-14,54.4900520525,6.096000000000038,2.0909340277777777,-0.9605416666666667,25.371715277777778,0.0
2020-11-15,53.70347330916667,9.48266666666671,2.111875,-0.9889861111111111,27.41061458333333,0.0
2020-11-16,54.96159805916667,2.45533333333335,2.095645833333333,-0.9899166666666667,27.41015277777778,0.0
2020-11-17,53.062427094166665,0.0,2.0893333333333333,-0.9735902777777778,24.47013541666667,0.0
2020-11-18,55.5345054925,6.773333333333364,2.110958333333333,-1.0033194444444444,25.713291666666667,0.0
2020-11-19,55.466513319583335,0.5080000000000032,2.1469756944444445,-1.0133298611111112,27.341177083333335,0.0
2020-11-20,58.3011584075,19.050000000000008,2.162541666666667,-0.9978333333333333,26.983027777777778,0.0
2020-11-21,59.98140134041666,0.3386666666666666,2.138534722222222,-1.0092604166666665,28.793725694444444,0.0
2020-11-22,61.25974048916666,0.5080000000000021,2.137024305555556,-1.0004756944444444,28.65319444444444,0.0
2020-11-23,61.61680913125,0.0,2.1810694444444443,-1.0001666666666666,29.05146527777778,0.0
2020-11-24,62.420919975,0.0,2.174065972222222,-1.0001145833333334,28.043284722222225,0.0
2020-11-25,62.79999999999999,0.0,2.1835729166666664,-1.0162430555555555,28.85501388888889,0.0
2020-11-26,62.79999999999999,0.0,2.1991319444444444,-1.0183125,29.718354166666668,0.0
2020-11-27,62.79999999999999,7.789333333333355,2.144204861111111,-1.0053854166666667,26.886246527777775,0.0
2020-11-28,62.79999999999999,4.402666666666683,2.132767361111111,-1.0189444444444444,28.110128472222225,0.0
2020-11-29,62.16276572166666,0.0,2.142361111111111,-1.0118090277777778,28.45407986111111,0.0
2020-11-30,59.23817085625001,1.1853333333333391,2.159076388888889,-1.0102534722222223,27.514298611111112,0.0
2020-12-01,54.9605517525,2.540000000000017,2.1477881944444444,-1.0306631944444444,27.59435763888889,0.0
2020-12-02,52.021811962916665,8.128000000000029,2.1435277777777775,-1.0289444444444444,26.865881944444443,0.0
2020-12-03,49.89715858666667,11.260666666666676,2.1564722222222223,-1.0115520833333334,27.156972222222223,0.0
2020-12-04,48.7,0.0,2.187989583333333,-1.00728125,29.418354166666663,0.0
2020-12-05,49.19452607458334,0.0,2.172177083333333,-1.0042291666666667,28.024329861111113,0.0
2020-12-06,51.249967302916666,0.762000000000003,2.210236111111111,-1.03096875,29.739184027777778,0.0
2020-12-07,52.70827127333334,0.0,2.1816006944444446,-1.0192118055555555,27.845736111111112,0.0
2020-12-08,51.2503170025,0.6773333333333389,2.172972222222222,-1.027777777777778,28.57210763888889,0.0
2020-12-09,51.529216246666664,0.0,2.1394687500000003,-1.034607638888889,27.735354166666667,0.0
2020-12-10,52.9470868475,0.0,2.163215277777778,-1.055,29.96205902777778,0.0
2020-12-11,55.01314839291666,0.0,2.1763298611111113,-1.0241805555555554,29.586927083333332,0.0
2020-12-12,54.47064253166667,0.0,2.1648194444444444,-1.0149027777777777,27.442291666666666,0.0
2020-12-13,54.51901672708333,0.0,2.169552083333333,-1.0141319444444445,27.032399305555558,0.0
2020-12-14,52.895065595,0.0,2.1763819444444445,-1.034347222222222,28.117520833333334,0.0
2020-12-15,51.489239007500004,0.0,2.1548680555555557,-1.0687291666666667,28.8325,0.0
2020-12-16,51.4126933875,1.9473333333333365,2.143704861111111,-1.07509375,28.285805555555555,0.0
2020-12-17,51.18950159375,0.5926666666666723,2.1319097222222223,-1.0793125000000001,27.827399305555556,0.0
2020-12-18,50.99940876708334,0.33866666666667,2.062284722222222,-1.0666111111111112,26.05073611111111,0.0
2020-12-19,50.992908594583334,0.0,2.094777777777778,-1.0882534722222224,27.90504513888889,0.0
2020-12-20,51.231171395833336,10.329333333333352,2.1068229166666668,-1.0915000000000001,28.073743055555553,0.0
2020-12-21,51.75342471875,0.0,2.0996111111111113,-1.0792430555555557,27.669128472222223,0.0
2020-12-22,51.57387827791666,0.0,2.1050347222222223,-1.0803506944444445,27.581590277777778,0.0
2020-12-23,51.28801022416666,0.0,2.1111215277777777,-1.09465625,29.8990625,0.0
2020-12-24,51.11416106833334,0.0,2.1489409722222224,-1.0881909722222223,30.59765972222222,0.0
2020-12-25,51.06184814666667,0.0,2.085746527777778,-1.085670138888889,28.608291666666663,0.0
2020-12-26,51.28900197875,6.858000000000013,2.0774131944444445,-1.078451388888889,28.175684027777777,0.0
2020-12-27,54.373336950416665,12.192000000000016,2.0302986111111108,-1.07528125,25.985989583333335,0.0
2020-12-28,60.369258054583334,1.4393333333333385,2.074878472222222,-1.0812118055555555,28.953555555555553,0.0
2020-12-29,58.4963900925,0.0,2.0753020833333333,-1.0635,29.461652777777775,0.0
2020-12-30,53.39010837166666,0.0,2.0928506944444445,-1.0636631944444443,30.033350694444447,0.0
2020-12-31,52.15557776333333,0.508000000000001,2.069472222222222,-1.0639618055555555,29.507697916666668,0.0
2021-01-01,51.780773940833335,0.0,2.019972222222222,-1.034486111111111,24.976555555555553,0.0
2021-01-02,51.367709777916666,0.0,2.038381944444444,-1.0931805555555556,28.206152777777778,0.0
2021-01-03,51.17596933041667,0.0,2.048090277777778,-1.0858611111111112,29.403614583333333,0.0
2021-01-04,51.088081682916666,0.0,2.0252916666666665,-1.073923611111111,29.041350694444446,0.0
2021-01-05,50.99433094875,0.0,2.033892361111111,-1.0689027777777778,29.524989583333333,0.0
2021-01-06,50.871593964166664,0.0,2.0444618055555552,-1.0567256944444445,29.534864583333334,0.0
2021-01-07,50.77520041375,0.0,2.0312569444444444,-1.0579791666666667,28.816760416666668,0.0
2021-01-08,50.71669385208333,8.55133333333336,1.920388888888889,-1.0421041666666666,24.327187499999997,0.0
2021-01-09,50.68864896541667,0.762000000000003,1.9123124999999999,-1.0954861111111112,24.736041666666665,0.0
2021-01-10,53.11746238375,7.112000000000015,2.01653125,-1.0855902777777777,28.282444444444447,0.738274
2021-01-11,59.44056785083333,11.091333333333367,1.9809791666666667,-1.0711388888888889,28.057208333333335,0.0
2021-01-12,59.90593653666666,0.0,2.017190972222222,-1.0724131944444444,30.20773263888889,0.0
2021-01-13,56.71962745541666,0.0,2.0508229166666667,-1.0564965277777778,30.624305555555555,2.9531
2021-01-14,52.389460115,0.33866666666667,2.063809027777778,-1.04671875,30.474041666666665,0.0
2021-01-15,51.833425685,0.0,2.0565729166666666,-1.0563333333333333,31.04641666666667,0.0
2021-01-16,51.274424713749994,0.0,2.0084097222222224,-1.0596944444444445,29.977565972222223,0.0
2021-01-17,51.13263892416667,0.0,1.9739236111111111,-1.0539479166666668,29.684302083333336,0.0
2021-01-18,51.0630866275,0.0,1.9928402777777778,-1.0565729166666666,29.771368055555556,0.0
2021-01-19,50.917441179583335,0.0,1.9880416666666667,-1.0324513888888889,28.49212847222222,12.181524999999999
2021-01-20,50.810877625833335,0.0,1.9674375,-1.0497951388888889,27.823524305555555,0.0
2021-01-21,50.752432786250004,0.0,1.9807534722222222,-1.0814131944444445,29.551645833333335,0.0
2021-01-22,50.68572623916666,0.5080000000000032,1.9880069444444446,-1.0784444444444443,30.218385416666667,0.0
2021-01-23,50.60708696583333,1.1853333333333422,1.9253854166666666,-1.0705833333333332,28.708111111111112,0.0
2021-01-24,50.55554499125,6.434666666666675,1.9629444444444444,-1.0753472222222222,29.391847222222225,0.0
2021-01-25,50.5078228725,0.0,2.0003402777777777,-1.0770069444444443,29.345288194444446,0.0
2021-01-26,50.44231795125,0.0,1.927013888888889,-1.0625590277777779,26.256638888888887,0.0
2021-01-27,50.37159467041667,0.0,1.9768437499999998,-1.0988993055555556,29.104875000000003,0.0
2021-01-28,50.30077510583333,0.0,1.9907743055555553,-1.0880868055555555,28.898927083333334,0.0
2021-01-29,50.23510076541666,0.0,1.9861041666666666,-1.0676458333333334,27.81436111111111,0.0
2021-01-30,50.170544344583334,0.0,2.013069444444444,-1.0866215277777778,30.261430555555553,7.013604
2021-01-31,50.11982127666667,0.0,2.0133125,-1.0962326388888888,30.8965625,9.597557
2021-02-01,50.07663749,0.0,1.9822395833333333,-1.070170138888889,28.845250000000004,0.0
2021-02-02,50.02868898333333,1.7780000000000056,1.9750694444444443,-1.0947152777777778,29.808729166666666,5.90619
2021-02-03,50.00376806291667,0.0,1.9252777777777776,-1.0979305555555554,27.657972222222224,3.69137
2021-02-04,50.01767228791667,0.0,1.9887881944444443,-1.1129340277777777,30.546864583333335,2.953101
2021-02-05,50.001135481666665,1.608666666666678,1.9770243055555554,-1.0937916666666667,27.250031250000003,1.476548
2021-02-06,49.95512265041666,1.016000000000009,2.0061354166666665,-1.1117465277777778,29.417680555555553,2.583957
2021-02-07,49.90685009375,0.0,1.9947048611111111,-1.1036805555555556,28.66582986111111,0.0
2021-02-08,49.83415242833334,0.0,1.9883784722222222,-1.1268715277777777,28.07624652777778,0.0
2021-02-09,49.83861304291666,2.3706666666666663,2.01103125,-1.1361527777777778,28.173947916666666,0.0
2021-02-10,50.0035568575,6.434666666666676,2.000625,-1.126607638888889,27.914538194444447,0.0
2021-02-11,49.97629508875,0.0,2.002638888888889,-1.1193958333333334,27.824930555555557,0.0
2021-02-12,49.91336427708333,0.0,1.9880729166666666,-1.1287534722222223,26.479541666666666,0.0
2021-02-13,49.832622498333336,0.0,1.99903125,-1.1395,25.836663194444444,0.0
2021-02-14,49.71949974166667,0.0,2.0029583333333334,-1.1631041666666666,27.83021527777778,0.0
2021-02-15,49.627948106666665,0.0,2.03265625,-1.1636180555555555,27.481670138888887,4.798784
2021-02-16,49.541401375,0.0,2.0545625,-1.17340625,28.627118055555556,0.0
2021-02-17,49.69796638375,0.0,2.0244270833333333,-1.17040625,28.03559375,0.0
2021-02-18,51.03107480375,16.933333333333366,2.015652777777778,-1.1598680555555554,26.150208333333335,155.775889
2021-02-19,55.13484658541667,5.757333333333359,2.0041493055555555,-1.1681909722222221,24.699680555555556,0.738274
2021-02-20,60.20871341749999,2.5400000000000067,1.9978541666666665,-1.1809826388888889,26.408833333333334,0.0
2021-02-21,58.62658681541666,2.87866666666668,1.99696875,-1.1759756944444444,27.13554166666667,0.0
2021-02-22,56.66540435083333,2.286000000000005,1.9890694444444446,-1.1787256944444444,27.32557638888889,0.0
2021-02-23,60.57054231541666,8.466666666666676,1.9471666666666667,-1.1728229166666666,25.07620138888889,0.0
2021-02-24,58.97617741916666,0.762000000000003,1.9930416666666666,-1.1811458333333333,27.946767361111114,0.369137
2021-02-25,53.77276518208333,1.1853333333333385,2.0018402777777777,-1.1752118055555556,27.853687499999996,0.0
2021-02-26,53.413843985,2.3706666666666756,1.987753472222222,-1.1846979166666667,27.409739583333334,0.0
2021-02-27,58.19941639125,1.0159999999999991,1.9826666666666666,-1.174201388888889,26.426479166666667,0.0
2021-02-28,59.06892100249999,0.5080000000000069,1.9829756944444445,-1.1856458333333333,28.618805555555557,0.738274
2021-03-01,54.97695312291667,1.0160000000000045,1.97546875,-1.1594861111111112,28.588190972222222,0.0
2021-03-02,51.694740799583336,1.3546666666666671,1.944829861111111,-1.1420104166666667,27.28295486111111,0.0
2021-03-03,51.26100329083333,0.0,1.9779930555555556,-1.1612881944444444,27.340850694444445,0.0
2021-03-04,53.35131985541667,1.8626666666666813,1.9765555555555556,-1.1681388888888888,27.453565972222222,0.0
2021-03-05,59.499201389166664,1.5240000000000087,1.931736111111111,-1.153232638888889,25.260100694444446,0.0
2021-03-06,57.92301214833333,0.0,1.967892361111111,-1.1558680555555556,26.286618055555554,0.0
2021-03-07,55.50443576041667,2.1166666666666796,1.9681493055555555,-1.1622638888888888,26.713381944444446,0.0
2021-03-08,60.954997106666674,0.8466666666666696,2.0167847222222224,-1.1358402777777779,25.14336111111111,0.0
2021-03-09,61.1268923625,0.25400000000000345,2.090520833333333,-1.1530069444444444,27.322354166666667,0.0
2021-03-10,61.32073784583333,1.2699999999999996,2.10865625,-1.1253125,26.24853125,0.0
2021-03-11,61.54232928541666,2.0320000000000125,2.135170138888889,-1.128142361111111,23.919309027777775,0.0
2021-03-12,61.76963831208333,1.1006666666666696,2.122309027777778,-1.1261979166666667,23.62925,0.0
2021-03-13,61.74806134208333,0.0,2.125982638888889,-1.153361111111111,25.228447916666667,0.0
2021-03-14,61.65208365583333,0.0,2.1444930555555555,-1.164263888888889,25.995621527777775,0.0
2021-03-15,61.612798409583334,0.7619999999999996,2.1591423611111114,-1.1698229166666667,26.840663194444446,0.0
2021-03-16,61.6190567125,4.148666666666678,2.1689618055555555,-1.151875,24.764239583333335,0.0
2021-03-17,61.81608506958334,43.434000000000054,2.2097743055555554,-1.1736458333333333,25.07632986111111,0.0
2021-03-18,62.04463252125,11.34533333333338,2.1989444444444444,-1.1733055555555556,24.870211805555556,0.0
2021-03-19,62.02502025416666,0.2539999999999998,2.1422048611111113,-1.1832326388888887,25.733631944444443,0.0
2021-03-20,62.03614872666666,12.107333333333376,2.2033541666666667,-1.1663611111111112,25.040277777777778,0.0
2021-03-21,62.110283563749995,11.514666666666674,2.211982638888889,-1.1801458333333332,25.906680555555557,0.0
2021-03-22,62.41780092875,29.71800000000004,2.129670138888889,-1.1741319444444445,24.03254861111111,0.0
2021-03-23,62.36656539208333,8.55133333333336,2.1519618055555556,-1.1890416666666666,24.529750000000003,0.0
2021-03-24,62.49282117833333,12.615333333333353,2.1413993055555554,-1.2146354166666666,25.02314583333333,0.0
2021-03-25,62.40717881916666,10.837333333333348,2.196878472222222,-1.23990625,26.812635416666666,0.0
2021-03-26,62.44887153124999,1.2700000000000076,2.2213854166666667,-1.2281909722222222,26.129871527777777,0.0
2021-03-27,62.328721066250004,0.3386666666666691,2.17053125,-1.2341805555555556,25.051347222222223,0.0
2021-03-28,62.24135706208334,0.5080000000000023,2.2205833333333334,-1.261638888888889,26.030930555555557,0.0
2021-03-29,62.072080441249994,0.8466666666666706,2.2764826388888886,-1.2714097222222223,27.460125,0.0
2021-03-30,60.53804977041667,0.2540000000000025,2.2829444444444444,-1.284111111111111,28.565927083333335,30.638396
2021-03-31,56.03480902791667,0.0,2.2683194444444443,-1.2874791666666667,28.296027777777777,0.369137
2021-04-01,52.77434606291666,0.0,2.2501631944444447,-1.2796493055555556,26.082652777777778,21.409962
2021-04-02,52.91916377333334,9.398000000000028,2.252288194444444,-1.2847569444444444,26.184034722222222,56.847118
2021-04-03,55.28986400666666,1.2700000000000082,2.2429687499999997,-1.2812847222222221,24.77164236111111,0.0
2021-04-04,53.92968460666666,0.2540000000000025,2.2732361111111112,-1.3174479166666666,27.24603125,0.0
2021-04-05,54.76936342958333,9.05933333333335,2.281375,-1.3104791666666666,26.732465277777777,61.276728
2021-04-06,61.033289935,13.462000000000033,2.2918055555555554,-1.296625,26.58797222222222,0.0
2021-04-07,61.161443867916674,0.33866666666667,2.3039687499999997,-1.3110104166666667,27.184170138888888,1.47655
2021-04-08,61.17961516,0.508000000000005,2.2951319444444445,-1.3275381944444444,27.394243055555553,24.363084
2021-04-09,61.19177083541667,5.5880000000000285,2.216954861111111,-1.337503472222222,25.72804166666667,0.0
2021-04-10,61.20107349916667,3.556000000000008,2.238496527777778,-1.3609409722222223,27.61480208333333,0.0
2021-04-11,61.230162039583334,3.3020000000000067,2.25065625,-1.3483541666666667,26.7744375,0.369137
2021-04-12,60.27329572125,3.556000000000016,2.281434027777778,-1.3554479166666666,26.921791666666664,0.0
2021-04-13,56.43156539666667,0.0,2.2984513888888887,-1.36328125,28.103475694444445,0.0
2021-04-14,52.21319155125,0.0,2.2924618055555555,-1.3532673611111112,26.609305555555554,0.0
2021-04-15,51.916359954166666,5.757333333333346,2.316982638888889,-1.36725,26.98523611111111,1.10741
2021-04-16,54.79781828625,5.84200000000001,2.307704861111111,-1.3692222222222223,25.687552083333333,0.0
2021-04-17,58.821597221249995,0.8466666666666725,2.3093958333333333,-1.383982638888889,27.357812499999998,0.0
2021-04-18,54.40975115375,0.0,2.3033819444444443,-1.3790555555555555,26.859413194444443,0.0
2021-04-19,51.57150752,0.0,2.313673611111111,-1.3865243055555556,26.979479166666668,0.0
2021-04-20,51.14325520833333,0.0,2.3215347222222222,-1.3966874999999999,27.542475694444445,0.0
2021-04-21,50.893547455000004,0.0,2.300204861111111,-1.4091840277777778,27.7024375,0.0
2021-04-22,50.714169563333336,0.0,2.32671875,-1.4230208333333334,28.295368055555556,0.0
2021-04-23,50.56972800958333,0.0,2.290201388888889,-1.3970833333333335,25.607812499999998,0.0
2021-04-24,50.50791666875,0.2540000000000025,2.324315972222222,-1.4090069444444444,27.320100694444445,0.0
2021-04-25,50.46784722666666,0.0,2.350388888888889,-1.4186527777777778,27.909736111111112,0.0
2021-04-26,50.45449074291667,6.688666666666672,2.332496527777778,-1.420597222222222,27.75992361111111,0.0
2021-04-27,51.35864004458333,4.910666666666684,2.2345208333333333,-1.3832222222222221,23.822493055555555,0.0
2021-04-28,55.66753761666667,19.896666666666704,2.2426666666666666,-1.409701388888889,24.675972222222224,0.0
2021-04-29,60.82308448916667,12.361333333333365,2.2946180555555555,-1.3827083333333334,24.481770833333332,0.0
2021-04-30,60.86054108666667,2.1166666666666774,2.2854375,-1.386826388888889,23.877836805555557,0.0
2021-05-01,60.918451965416665,0.0,2.2783506944444443,-1.4018472222222222,24.742826388888886,0.0
2021-05-02,61.174534144583326,44.788666666666714,2.3060104166666666,-1.4030520833333335,25.433534722222223,1.476547
2021-05-03,61.605211225,40.047333333333384,2.2130034722222223,-1.3792083333333334,23.281180555555554,0.0
2021-05-04,61.7089062525,22.436666666666696,2.182826388888889,-1.3901909722222223,23.83965625,0.0
2021-05-05,61.74632233541667,8.212666666666685,2.2537604166666667,-1.406923611111111,24.249465277777777,0.0
2021-05-06,61.75838802458333,11.76866666666668,2.300236111111111,-1.4163715277777778,24.150322916666667,2.9530969999999996
2021-05-07,61.84287908708333,24.892000000000017,2.3003819444444447,-1.4437118055555553,25.03215972222222,0.0
2021-05-08,61.867777912499996,5.842000000000031,2.315309027777778,-1.4517534722222223,25.143284722222223,0.0
2021-05-09,61.85953188208334,0.4233333333333375,2.3079201388888886,-1.4711006944444442,26.64702777777778,0.0
2021-05-10,61.867657694583336,3.048000000000013,2.271451388888889,-1.4636944444444444,25.470493055555554,0.0
2021-05-11,61.79605685999999,0.0,2.3711527777777777,-1.4706041666666667,28.15960763888889,0.0
2021-05-12,61.63027994791667,1.6086666666666756,2.401982638888889,-1.4779687499999998,28.501881944444445,0.369137
2021-05-13,61.44798177083333,2.878666666666679,2.3755277777777777,-1.4993263888888888,28.978576388888886,0.0
2021-05-14,61.31184952458333,3.386666666666679,2.3644305555555554,-1.4949062499999999,28.282305555555556,0.0
2021-05-15,61.147389355,1.3546666666666767,2.3790243055555558,-1.4971597222222224,27.97978472222222,0.0
2021-05-16,61.19713497458333,13.462000000000021,2.389340277777778,-1.4938368055555555,27.370913194444444,0.0
2021-05-17,61.688183034583325,16.00200000000007,2.391138888888889,-1.486236111111111,26.78420138888889,0.0
2021-05-18,61.68183593541667,9.482666666666699,2.3739409722222224,-1.4636770833333335,24.270586805555556,0.0
2021-05-19,61.3704065375,0.0,2.3510416666666667,-1.5113124999999998,27.419774305555553,0.0
2021-05-20,61.163570667500004,0.0,2.413284722222222,-1.5154965277777779,28.60450694444444,0.369137
2021-05-21,61.05672716833333,0.0,2.406642361111111,-1.4877118055555556,26.38229861111111,0.0
2021-05-22,61.20349639083333,21.166666666666714,2.3966493055555556,-1.5164479166666667,27.275774305555558,0.0
2021-05-23,61.09431950708333,4.064000000000025,2.3914270833333333,-1.5280729166666667,27.076270833333336,0.0
2021-05-24,60.86878912458334,1.8626666666666731,2.383888888888889,-1.5350520833333334,27.490687499999996,0.369137
2021-05-25,60.788165071250006,8.63600000000001,2.373503472222222,-1.52546875,27.116680555555558,0.369137
2021-05-26,60.79315348833333,7.027333333333361,2.414111111111111,-1.529673611111111,27.55977777777778,0.738274
2021-05-27,60.700608038333336,1.9473333333333418,2.347597222222222,-1.517875,25.23239583333333,0.0
2021-05-28,60.519945022499996,0.6773333333333394,2.3851180555555556,-1.5270208333333333,25.926663194444444,0.369137
2021-05-29,60.44909143458332,5.164666666666689,2.3202916666666664,-1.5197569444444445,24.66133333333333,0.0
2021-05-30,60.370328415416665,0.5080000000000023,2.3542777777777775,-1.55159375,26.68711458333333,0.0
2021-05-31,60.513935008333334,30.73400000000006,2.4089340277777778,-1.5542638888888891,27.123246527777777,0.0
2021-06-01,60.91758621,17.01800000000009,2.3705902777777776,-1.5198333333333334,24.32923611111111,0.0
2021-06-02,,5.080000000000012,2.364267361111111,-1.54209375,25.71301736111111,0.0
